latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
47.62205058,-122.3155991,2,1,1,1,2,1,30,38,97,10,10,10,10,10,10,4,4.91
47.62294748,-122.3195877,5,1,1,2,2,2,1125,0,,,,,,,,1,
47.61330127,-122.3299321,4,1,1,1,2,3,1125,63,93,9,9,9,9,10,9,2,2
47.62401198,-122.3162102,2,1,0,1,1,1,1125,1,80,8,10,10,10,10,10,15,0.81
47.61910067,-122.3227115,4,1,1,1,2,1,1125,46,95,9,9,10,10,10,9,1,2.05
47.61836948,-122.3147407,4,1,1,2,1,2,1125,2,100,9,10,10,10,10,9,3,2
47.62787942,-122.3200708,3,1,1,1,3,2,11,77,91,9,9,10,10,10,9,1,4.44
47.61984509,-122.3227936,2,1,1,1,1,1,1125,0,,,,,,,,7,
47.62513491,-122.3205097,1,0.5,1,1,1,4,1125,10,90,8,7,9,9,10,8,37,0.36
47.61554278,-122.3266888,2,1,0,1,1,3,1125,2,100,10,10,9,10,10,10,1,2
47.62043351,-122.3168844,2,1,1,1,1,1,30,12,92,9,8,9,10,10,8,3,0.3
47.62299279,-122.3170914,3,1,1,1,1,2,1125,0,,,,,,,,1,
47.61929785,-122.3158458,2,1,1,1,2,3,1125,24,96,10,10,10,10,10,9,2,0.89
47.62364523,-122.3234775,2,1,0,1,1,1,1125,12,92,10,9,9,9,10,9,1,1.05
47.61532151,-122.3248632,2,1,0,1,1,1,1125,0,,,,,,,,1,
47.62312907,-122.3256051,3,1,0,1,1,2,1125,4,100,9,10,10,9,10,10,1,1.54
47.61876529,-122.3160084,2,1,1,1,0,2,31,5,92,9,9,9,9,9,9,1,0.31
47.61536887,-122.3148366,1,1,0,1,1,7,30,0,,,,,,,,1,
47.61436709,-122.3141281,2,1,1,1,1,1,7,29,98,10,10,10,10,10,10,1,5.12
47.62506293,-122.3190532,1,0.5,1,1,1,4,1125,4,80,10,8,10,10,10,9,37,0.16
47.61495573,-122.3243224,2,1,1,1,1,20,1125,0,,,,,,,,1,
47.62547309,-122.3130263,3,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,0.81
47.61742598,-122.3267563,4,1,2,2,2,2,60,110,97,10,10,10,10,10,9,1,1.71
47.62190186,-122.3230614,4,1,2,2,1,1,1125,1,,,,,,,,1,0.26
47.61993522,-122.3183405,4,1,2,2,1,1,1125,18,100,10,10,10,10,10,10,4,2.47
47.62588997,-122.3166568,2,1,1,1,1,7,90,8,100,10,10,10,10,10,10,1,2.53
47.62389536,-122.3256067,2,1.5,1,1,1,1,1125,0,,,,,,,,1,
47.62396875,-122.3144615,2,1,1,1,1,1,1125,2,90,9,9,10,10,10,10,1,0.57
47.61635697,-122.3263329,6,1,2,3,2,1,1125,0,,,,,,,,2,
47.62058302,-122.3233344,3,1,1,2,1,1,1125,0,,,,,,,,1,
47.62202056,-122.3239854,4,,1,1,1,2,365,41,94,10,10,10,10,10,9,7,0.99
47.62924269,-122.3272027,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.61926924,-122.3131715,2,1,0,1,1,1,1125,0,,,,,,,,1,
47.61995332,-122.3164878,2,1,1,1,1,1,1125,10,94,10,9,9,9,10,9,1,0.99
47.6174456,-122.3267833,2,2,2,2,1,10,1125,2,100,10,10,10,10,10,10,1,0.29
47.61869802,-122.3218204,4,1,1,2,2,1,2,2,100,10,10,10,10,10,10,1,0.92
47.62296852,-122.318915,2,1,1,1,1,1,30,24,100,10,10,10,10,10,10,2,3.2
47.6221162,-122.3280297,4,1,0,2,1,1,1125,7,86,10,10,10,10,9,8,1,1.39
47.62026524,-122.3245313,8,2,2,3,3,2,1125,2,100,10,10,10,10,10,10,1,0.29
47.61915164,-122.3128764,2,1,0,1,1,2,1125,2,100,10,10,10,10,10,10,3,2
47.61953599,-122.3132902,5,1,4,4,1,1,1125,1,100,10,10,10,10,10,10,1,0.23
47.62072669,-122.3165735,4,1,1,2,1,28,1125,0,,,,,,,,1,
47.62416288,-122.3246289,2,1,1,1,1,1,1125,14,92,9,9,10,10,10,10,1,1.49
47.61898785,-122.3157067,3,1,1,2,2,1,1125,45,98,10,10,10,10,10,9,2,6.96
47.62213327,-122.3283069,2,1,0,1,1,2,1125,15,97,10,9,10,10,10,9,1,0.72
47.62437141,-122.3144936,2,1,1,1,1,1,1125,3,100,10,10,10,10,10,10,1,0.65
47.61763327,-122.3147886,4,1,1,1,2,2,1125,2,100,10,10,10,8,10,10,1,0.37
47.61373021,-122.3171755,2,1,1,1,1,3,1125,2,100,9,10,10,10,10,9,2,0.5
47.62392189,-122.3247076,3,1,1,2,1,1,1125,0,,,,,,,,1,
47.67656867,-122.3904258,3,1.5,1,3,2,1,1125,33,96,10,9,10,10,10,9,1,4.52
47.67876138,-122.3830886,2,1,0,1,2,1,1125,9,98,10,10,10,10,10,10,1,2.73
47.68344123,-122.3775858,4,1,1,4,3,2,1125,4,100,10,10,10,10,10,10,3,1.22
47.67978818,-122.3872023,6,1,2,3,1,1,1125,2,90,10,10,10,10,10,10,1,1.71
47.68438595,-122.3873179,2,1,1,1,2,2,1125,3,100,10,9,10,10,10,10,1,0.49
47.67634538,-122.3901544,2,1,1,1,1,1,1125,18,92,10,9,10,9,10,10,2,4.82
47.6782472,-122.3914546,3,1,1,1,2,1,1125,6,93,10,9,10,10,9,10,1,0.99
47.68192738,-122.389966,2,1,1,1,1,1,14,168,95,10,10,10,10,9,9,2,4.93
47.68274745,-122.3894703,4,1,1,1,2,1,1125,82,94,10,10,10,10,10,9,1,3.35
47.67780641,-122.3900697,2,1.5,1,1,1,1,1125,0,,,,,,,,2,
47.68329269,-122.3878909,2,1,1,1,1,1,3,0,,,,,,,,1,
47.67859874,-122.3892224,2,1.5,1,1,1,1,1125,0,,,,,,,,2,
47.67918674,-122.3893995,2,1.5,1,1,2,4,1125,10,100,10,9,10,10,10,10,1,1.06
47.68263276,-122.3800317,2,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,0.32
47.67598536,-122.3923698,4,1,1,1,1,4,1125,0,,,,,,,,1,
47.6858943,-122.3783817,2,1,1,1,1,1,1125,10,96,10,10,10,9,9,10,1,2.36
47.68230928,-122.3787497,3,1,1,1,2,1,365,115,95,10,10,10,10,10,10,2,2.66
47.68330841,-122.3784279,2,1,1,1,1,2,1125,4,95,10,10,10,10,10,10,1,2.73
47.68134889,-122.3884782,6,1,2,3,6,1,1125,9,98,10,10,10,10,10,10,1,3.1
47.67782688,-122.3901366,4,1,1,2,2,1,25,18,91,9,9,10,10,10,9,2,5.63
47.68668747,-122.3914008,5,1,3,4,5,5,1125,12,98,10,10,10,10,10,10,1,1.9
47.68282231,-122.3771141,3,1,1,3,3,3,1125,3,93,10,10,10,10,9,9,3,0.9
47.67613238,-122.3878901,2,1,1,1,1,2,1125,13,94,9,10,10,10,10,10,1,3.45
47.68804808,-122.39231,2,1,1,2,1,3,21,0,,,,,,,,1,
47.67653971,-122.3800171,12,3,5,6,8,2,1125,10,88,9,10,10,10,9,9,2,0.53
47.6814246,-122.3850389,4,1,2,2,1,14,91,4,100,10,10,10,10,10,10,1,0.79
47.67748936,-122.3830072,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.68131827,-122.3907594,4,1,2,2,1,2,1125,0,,,,,,,,2,
47.67703165,-122.3897883,2,1,0,1,1,3,1125,5,84,9,9,8,9,8,8,31,0.67
47.68211267,-122.378638,7,1,2,3,2,1,365,89,95,9,10,10,10,9,10,2,4.54
47.68309624,-122.3848875,2,1,1,1,1,1,1125,17,98,10,10,10,10,10,10,1,1.06
47.67865724,-122.3859632,6,3,3,5,1,2,1125,0,,,,,,,,1,
47.68507273,-122.3926186,4,1,1,2,1,1,1125,32,98,10,10,10,10,9,10,1,3.12
47.68477722,-122.3802336,3,1,1,2,2,3,1125,4,90,10,10,10,10,10,10,1,0.67
47.67890136,-122.3818633,2,1,1,1,1,3,730,64,81,8,7,9,9,9,8,1,0.95
47.68128761,-122.3771811,2,1,1,1,1,2,10,16,98,10,10,10,10,10,10,1,3.1
47.67639621,-122.3896959,8,1,4,4,5,3,1125,23,98,10,10,10,10,10,10,1,1.06
47.68115962,-122.3849032,2,1,0,1,1,1,30,72,99,10,10,10,10,10,10,1,6.33
47.67813355,-122.3871971,4,1.5,2,3,2,14,1125,2,100,10,10,10,10,10,10,1,0.07
47.67736446,-122.3906412,5,1,3,3,2,2,365,10,88,9,9,9,10,10,9,1,0.52
47.68035881,-122.3854772,2,1,0,1,1,1,180,5,100,10,10,10,10,10,10,1,4.29
47.68088096,-122.3822254,2,1,1,1,2,2,29,55,97,9,10,10,10,10,9,1,3.13
47.68718043,-122.3777551,6,1,2,3,1,1,1125,7,97,10,8,10,10,10,10,1,1.88
47.68289384,-122.3833531,4,1,1,2,1,2,1125,0,,,,,,,,8,
47.68183545,-122.3789029,2,1,1,1,2,2,1125,13,86,9,8,9,9,9,8,2,2.39
47.6765357,-122.3927758,2,1,1,1,1,1,1125,38,95,10,10,10,10,10,10,1,5.56
47.68108978,-122.3779032,2,1,1,1,1,2,1125,2,100,10,10,10,10,10,10,2,1.62
47.68616973,-122.3772476,4,1.5,1,1,1,1,1125,11,96,10,9,10,9,9,9,4,1.63
47.67916479,-122.3918983,2,1,1,1,1,1,1125,3,100,10,10,10,10,10,9,1,0.56
47.67710277,-122.3773924,2,1,1,1,2,1,6,6,97,10,10,10,10,10,10,1,1.35
47.67713177,-122.3779184,3,1,2,1,2,2,30,86,99,10,10,10,10,10,10,1,4.22
47.67655779,-122.3885564,2,1,1,1,1,1,1125,2,100,10,10,10,10,10,10,2,0.65
47.71232886,-122.3010031,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.71246827,-122.3070587,3,1,0,1,1,2,1125,19,97,10,10,10,10,10,10,1,1.48
47.71861918,-122.2983694,2,1,1,1,1,1,1125,11,94,10,10,9,10,8,9,2,1.42
47.701453,-122.308225,2,1,1,1,1,1,1125,23,94,10,9,10,10,9,10,2,1.1
47.71089867,-122.3118761,3,1,1,1,3,1,14,4,85,9,9,10,10,10,9,1,2.67
47.7012206,-122.3081497,1,1,1,1,1,1,1125,20,95,9,9,10,10,9,9,2,1.34
47.71624879,-122.3118106,2,1,1,1,2,1,1125,29,92,10,9,10,10,9,9,1,1.62
47.7076382,-122.3107449,3,1,1,3,2,2,1125,9,96,10,10,10,10,10,10,1,2.16
47.71328237,-122.3029508,2,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,0.2
47.71705327,-122.302838,3,1,0,1,1,1,24,106,95,10,10,10,10,9,10,1,5.78
47.7048788,-122.3095825,2,1,1,1,1,1,1125,7,91,10,9,10,9,9,10,1,0.23
47.7125858,-122.3107041,2,1,1,1,2,1,1125,4,100,10,9,10,10,10,10,1,0.62
47.71654756,-122.2981948,1,1,1,1,1,1,1125,2,100,9,10,10,9,9,10,2,0.3
47.71230539,-122.3114857,4,1,2,2,0,4,1125,6,93,9,10,10,10,8,10,1,0.29
47.70197726,-122.305067,2,1,1,1,2,2,90,16,100,10,10,10,10,10,10,1,2.53
47.69497183,-122.2774815,2,1,1,1,1,1,7,9,89,9,8,9,10,9,9,2,0.31
47.70638974,-122.2807456,2,1,1,1,1,3,21,106,98,10,10,10,10,9,10,1,2.05
47.705059,-122.2809825,2,2,1,1,1,1,730,0,,,,,,,,1,
47.69454685,-122.2765863,4,1,2,2,2,5,65,12,98,10,10,10,10,10,10,1,0.75
47.69333124,-122.2743091,4,1,2,2,0,4,1125,23,99,10,10,10,10,10,10,1,1.16
47.70245477,-122.2764195,4,1,1,2,2,2,1125,37,97,10,10,10,10,10,10,1,2.22
47.70249345,-122.2774304,2,1,1,1,2,2,1125,26,95,10,10,10,10,10,9,1,1.38
47.69816977,-122.2753087,2,1,1,1,1,5,1125,3,100,9,10,10,10,10,10,1,0.46
47.69911332,-122.2730057,2,1,1,1,1,6,15,0,,,,,,,,1,
47.70032554,-122.2778899,2,1,1,1,1,1,6,0,,,,,,,,1,
47.69523395,-122.2726466,8,2.5,4,4,0,3,1125,12,95,10,9,10,10,10,10,1,2.08
47.7169176,-122.2831694,8,1.5,3,3,4,1,1125,6,90,10,9,10,10,9,10,4,2.14
47.69424174,-122.2772464,2,1,1,1,1,1,1125,14,94,10,9,10,10,9,9,2,0.5
47.70439931,-122.2891185,4,1,1,2,1,1,1125,5,100,10,10,10,10,10,10,1,2.34
47.71316886,-122.2795788,1,1,1,1,2,1,1125,0,,,,,,,,1,
47.69902654,-122.2845274,2,1,1,1,1,1,1125,5,88,10,10,10,10,9,9,1,3.49
47.69516921,-122.2752102,2,1,1,1,2,2,30,7,100,10,10,10,10,10,10,1,2.21
47.70648992,-122.2791645,3,1,1,1,2,1,1125,2,80,10,10,10,10,10,9,1,0.25
47.70109135,-122.2753063,10,2.5,3,4,2,1,99,32,99,10,10,10,10,10,10,1,4.4
47.68402967,-122.3740862,2,1,1,1,2,1,7,175,99,10,10,10,10,10,10,1,10.61
47.68394088,-122.3730455,2,1,1,1,1,3,1125,146,96,10,10,10,10,10,10,1,3.36
47.67959073,-122.3700101,2,1,1,1,1,3,45,19,98,10,10,10,10,10,10,2,1.1
47.6807345,-122.3718384,3,1,2,2,3,2,1125,24,92,10,10,10,10,10,10,1,3.12
47.68514929,-122.3763764,4,1,2,2,1,1,1125,13,92,10,10,10,9,9,9,4,2.69
47.67860547,-122.3740456,2,1,1,1,1,1,730,0,,,,,,,,1,
47.68309403,-122.3713839,6,1,2,4,4,1,9,22,98,10,10,10,10,10,10,1,5.55
47.68854019,-122.3668116,2,1,1,1,1,1,1125,39,95,9,10,10,10,10,10,1,5.49
47.68366488,-122.3708578,6,1,2,4,4,1,31,4,95,9,10,10,10,10,10,1,0.9
47.68702261,-122.3732115,4,2,2,2,4,2,7,1,100,10,10,10,10,10,10,1,0.16
47.68648953,-122.3684619,2,1,1,1,1,3,160,18,98,10,10,10,10,10,9,1,0.38
47.69024708,-122.3696289,1,1,1,1,1,1,30,7,97,10,10,10,10,10,10,2,0.57
47.67969205,-122.3692926,4,3.5,4,4,1,1,1125,0,,,,,,,,1,
47.67720865,-122.3696957,2,1,1,1,2,2,365,119,98,10,10,10,10,10,10,2,4.04
47.67685556,-122.3671171,2,1,1,1,1,1,1125,13,94,10,10,10,10,9,9,2,1.4
47.67663238,-122.3667924,3,2,2,2,1,2,20,5,96,9,9,10,10,10,10,1,0.4
47.68713311,-122.3763076,8,2.5,3,3,1,1,1125,5,100,10,10,10,10,10,10,4,1.34
47.6880061,-122.3695598,2,1,1,1,1,2,28,30,99,10,10,10,10,10,10,1,4.37
47.68891705,-122.3758642,2,1,1,1,2,2,31,85,94,9,9,10,10,10,10,1,1.93
47.67763444,-122.3754333,7,2.5,3,5,1,1,28,18,97,10,10,10,10,10,9,1,2.54
47.6799167,-122.3671069,3,1,2,1,2,3,60,24,94,9,10,10,10,9,9,1,1.79
47.68345242,-122.3761802,2,1,0,1,1,2,1125,8,95,9,10,10,10,9,10,1,1.33
47.67728572,-122.3746312,2,1,1,1,2,1,1125,9,100,10,10,10,10,9,9,1,1.32
47.67909007,-122.3696747,4,1,1,2,2,2,10,82,99,10,10,10,10,10,10,1,3.78
47.67980166,-122.3750696,2,1,1,1,1,2,1125,38,96,10,10,10,10,10,10,1,5.11
47.67941169,-122.3705396,4,1,1,2,2,1,365,404,98,10,10,10,10,10,10,1,5.82
47.70920229,-122.2979011,2,1,1,1,1,1,1125,34,96,10,10,10,10,10,9,2,3.09
47.69871008,-122.2957584,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.69890572,-122.2922202,2,1,1,1,1,2,1125,47,96,10,10,10,10,9,10,1,2.22
47.70935147,-122.2979749,1,1,1,1,1,1,1125,4,90,10,10,10,10,9,10,2,0.47
47.71125213,-122.2940394,2,1,1,1,1,1,90,26,98,10,10,10,10,9,10,1,3.31
47.70919879,-122.3000456,8,2,4,4,6,2,1125,30,97,10,10,10,10,9,9,1,0.98
47.71348023,-122.2937874,2,1,0,1,2,1,1125,5,96,10,9,10,10,10,10,1,3.06
47.69854663,-122.2934499,2,1,0,1,1,1,1125,1,100,10,10,10,10,10,10,1,0.7
47.71102513,-122.2933261,4,1,2,4,4,2,30,0,,,,,,,,1,
47.58869573,-122.3801501,2,1,1,1,2,1,14,20,99,10,10,10,10,10,9,1,1.07
47.72299889,-122.3034622,1,1,1,1,1,1,1125,2,100,10,10,10,10,8,10,3,2
47.72049289,-122.3000268,2,1,1,1,1,1,28,86,88,9,9,9,10,9,9,1,3.71
47.73208715,-122.3097813,1,1,1,1,1,1,1125,4,95,10,10,10,10,10,10,1,0.76
47.72855615,-122.2981587,1,1,1,1,1,1,1125,3,100,10,10,10,10,10,10,2,0.72
47.72323034,-122.3037318,2,1,1,1,2,1,14,10,96,10,10,10,10,9,10,3,1.69
47.72784612,-122.3038259,2,1,1,1,1,1,1125,0,,,,,,,,3,
47.72521002,-122.3019263,2,1,1,1,1,2,90,15,85,9,9,10,10,9,9,2,0.38
47.72654063,-122.3042493,1,1,1,1,1,1,1125,4,95,10,10,10,10,10,9,3,0.67
47.72156281,-122.3076705,2,1,1,2,2,4,1125,19,92,9,10,10,10,9,10,1,1.47
47.72588166,-122.3010631,2,1,1,1,2,2,60,11,76,8,7,9,9,8,7,2,0.27
47.72991354,-122.3096305,6,2,3,3,1,2,1125,10,100,10,10,10,10,9,10,1,1.53
47.72776456,-122.2988422,3,1.5,1,3,1,1,14,42,96,10,10,10,10,10,10,2,2.47
47.73060395,-122.2971654,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.72702563,-122.3042745,1,1,1,1,1,1,1125,1,80,10,6,8,6,6,8,3,0.16
47.72043752,-122.3085846,2,1,1,1,2,1,1125,3,100,10,10,10,10,9,10,1,1.8
47.72202232,-122.3036411,2,1,1,2,2,1,14,24,93,10,10,10,10,9,9,3,3.6
47.68845888,-122.3103021,2,2,1,1,1,1,14,2,100,10,9,9,9,9,10,1,0.53
47.67736819,-122.3148729,4,1,1,1,2,1,1125,41,97,10,10,10,10,10,10,1,3.88
47.68039039,-122.3186756,2,1,0,1,2,3,65,23,100,10,10,10,10,10,10,1,2.4
47.68308055,-122.3153625,1,1.5,1,1,1,2,5,1,80,10,10,10,10,6,10,2,0.26
47.68790177,-122.3238459,4,1,2,2,4,30,180,11,95,10,10,10,10,9,9,1,0.6
47.67575893,-122.3191214,1,1,1,1,1,1,1125,0,,,,,,,,1,
47.67647779,-122.3197071,2,1,1,1,1,1,1125,6,100,10,10,10,10,10,10,1,0.88
47.68900049,-122.3182743,2,1,1,1,1,2,5,0,,,,,,,,1,
47.68725101,-122.3131303,2,1,1,1,1,2,60,35,92,10,9,10,9,9,9,5,1.14
47.68332737,-122.3122268,6,1,3,4,2,2,30,7,94,9,9,10,10,9,9,2,1.29
47.67454019,-122.3156923,4,1,1,2,1,1,31,18,100,10,10,10,10,10,9,1,4
47.67432059,-122.3131459,4,1,1,2,2,3,1125,12,98,10,10,10,10,9,9,1,2.21
47.68336379,-122.3114674,4,1,2,2,1,1,1125,1,100,10,10,10,10,8,10,1,0.08
47.68834447,-122.322411,2,1,1,1,1,14,40,0,,,,,,,,1,
47.68511442,-122.3183049,4,1,0,2,2,1,1125,4,100,10,10,10,10,10,10,1,2.55
47.68886776,-122.3098935,4,1,0,1,2,1,1125,0,,,,,,,,1,
47.67732922,-122.3178387,3,1.5,2,3,4,1,1125,1,100,10,10,10,10,10,8,1,0.59
47.67203329,-122.3136167,3,1,1,1,1,1,1125,0,,,,,,,,1,
47.68841032,-122.3173175,6,1,1,1,4,2,180,1,100,10,10,10,10,10,10,1,0.64
47.67452885,-122.3145203,4,1,1,2,3,1,15,0,,,,,,,,1,
47.678573,-122.3133791,6,1.5,3,4,2,2,29,103,93,9,9,10,10,9,9,1,3.34
47.68430899,-122.3131067,2,1,1,1,2,2,7,1,80,10,10,6,8,10,10,1,0.38
47.67734736,-122.3149584,3,1,2,2,3,2,1125,23,91,10,9,10,10,10,9,1,1.35
47.68527202,-122.3175512,1,1.5,1,1,1,2,5,18,99,10,10,10,10,10,10,2,1.71
47.67489523,-122.3137998,4,1,1,1,1,2,1125,16,99,10,10,10,10,10,9,1,1.45
47.6815965,-122.3184026,2,1,1,2,1,1,1125,3,87,10,8,9,10,9,9,1,0.25
47.68627138,-122.3096465,4,1,1,2,2,2,1125,28,90,9,9,10,9,9,9,1,1.41
47.67245647,-122.3157511,2,1,1,1,2,1,1125,0,,,,,,,,1,
47.67658262,-122.3186744,6,1.5,3,4,1,2,1125,0,,,,,,,,1,
47.67786643,-122.3204521,1,1,1,1,1,2,6,14,87,9,9,9,9,9,9,1,2.36
47.62490007,-122.3521009,3,1,1,1,2,2,10,29,97,10,10,10,10,10,10,2,1.88
47.63155932,-122.3620666,4,1,1,1,2,1,1125,29,92,9,10,9,10,10,9,1,4.94
47.6265417,-122.344369,2,1,1,1,2,2,1125,0,,,,,,,,4,
47.61950453,-122.3527496,2,1,1,1,1,2,1125,5,92,10,9,10,10,10,10,2,0.67
47.62746848,-122.3569311,2,1,1,1,1,1,7,9,93,10,10,10,10,10,10,1,3.18
47.6212748,-122.3553728,4,1,1,2,2,10,1125,0,,,,,,,,5,
47.62279341,-122.3588641,2,1,0,1,1,1,7,1,80,10,10,10,10,10,10,1,0.53
47.62248721,-122.3619181,4,1,1,1,1,1,1125,10,98,10,10,10,10,10,9,1,2.11
47.62434027,-122.353641,2,1,1,1,1,2,1125,2,40,9,3,9,9,10,5,1,0.23
47.62250274,-122.3558351,4,2,2,2,3,2,1125,54,96,10,9,10,10,10,10,1,5.59
47.62616732,-122.3589105,4,1,1,1,2,1,7,15,96,10,10,10,10,10,10,1,2.66
47.62758029,-122.3565624,4,2,2,2,1,1,1125,0,,,,,,,,1,
47.62647037,-122.3539862,1,1,1,1,1,1,1125,0,,,,,,,,1,
47.62203699,-122.3565214,2,1,0,1,1,1,1125,0,,,,,,,,1,
47.62081774,-122.3563353,2,1,1,1,2,2,365,219,97,10,10,10,10,10,10,3,5.1
47.62309163,-122.3547755,2,1,0,1,1,1,1125,0,,,,,,,,1,
47.61989292,-122.3541423,2,1,1,1,2,1,1125,3,100,10,10,10,10,10,10,1,0.76
47.62385839,-122.3618791,5,2,2,2,1,2,1125,7,94,9,7,10,10,10,10,1,0.91
47.62823772,-122.3598292,2,1,1,2,2,2,60,100,98,10,10,10,10,10,9,3,3.69
47.62459269,-122.3594511,4,1,1,2,1,1,1125,0,,,,,,,,1,
47.62065741,-122.3596495,2,1,1,1,0,2,1125,4,100,9,10,10,10,10,10,1,1.3
47.629268,-122.3591284,5,2.5,2,2,4,2,28,12,98,10,10,10,10,10,10,1,2.08
47.62726805,-122.3453632,3,1,1,1,1,2,1125,17,94,9,9,10,10,10,9,1,3.75
47.62757146,-122.3536907,2,1,1,1,2,1,1125,23,91,10,9,10,10,9,9,1,1.21
47.62766752,-122.3496168,4,1,1,2,2,1,1125,1,100,10,10,10,10,10,10,1,1
47.6210552,-122.3573777,4,1,2,2,4,2,20,156,97,10,9,10,10,10,10,2,7.96
47.6213765,-122.3556233,4,1,0,2,2,14,1125,0,,,,,,,,5,
47.62128145,-122.3567522,4,1,1,2,2,2,365,135,96,10,10,10,10,10,10,3,4.15
47.62715149,-122.3574634,5,1,2,2,4,2,28,27,99,10,10,10,10,10,10,1,2.69
47.62464949,-122.3645305,2,1,0,1,1,2,1125,0,,,,,,,,1,
47.63131043,-122.3577408,2,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,1
47.62623304,-122.357295,2,1,0,1,1,2,15,13,88,9,9,9,9,9,9,1,2.03
47.6271096,-122.3462186,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.62615511,-122.3499911,5,2,3,3,1,5,29,3,100,10,9,10,10,10,10,1,0.1
47.61904215,-122.3520158,2,1,0,1,2,1,1125,52,81,9,7,10,9,10,8,2,4.83
47.62214547,-122.359825,4,2,2,2,1,3,8,0,,,,,,,,1,
47.62225066,-122.3575025,2,1,1,1,1,2,7,0,,,,,,,,1,
47.62351713,-122.3572971,2,1,1,1,1,2,1125,7,91,10,10,10,10,10,9,1,0.43
47.6311009,-122.3566866,2,1,1,1,1,1,1125,5,100,10,10,10,10,10,9,1,0.82
47.61988748,-122.353289,3,1,1,2,2,2,7,14,96,10,10,10,10,10,10,1,2.05
47.62776783,-122.3481059,4,1,1,1,2,2,1125,4,100,10,10,10,10,10,10,5,1.13
47.62144287,-122.3616269,3,1.5,1,1,2,1,1125,51,91,10,10,9,10,9,9,12,8.18
47.62483636,-122.3538796,2,1,1,1,1,2,1125,0,,,,,,,,1,
47.62652554,-122.3528828,2,1,0,1,1,2,1125,7,100,9,10,10,10,10,9,1,1.07
47.62060975,-122.3562661,4,1,1,2,2,2,365,180,96,10,10,10,10,10,10,3,6.12
47.62362809,-122.362003,6,1,2,5,2,1,1125,0,,,,,,,,4,
47.62147654,-122.3562531,2,1,1,1,1,1,1125,15,90,10,9,9,10,10,10,1,4.5
47.62703059,-122.3627288,2,1,1,1,1,1,1125,6,93,10,9,10,10,9,9,1,0.88
47.62785774,-122.3481035,2,1,1,1,2,2,1125,0,,,,,,,,5,
47.62112475,-122.3569295,2,1,1,1,1,3,30,62,91,9,10,9,9,9,9,1,1.98
47.63100323,-122.3579501,4,1.5,2,2,1,3,1125,0,,,,,,,,1,
47.62720953,-122.3451573,2,1,1,1,1,1,1125,40,89,10,9,10,10,9,9,2,4.98
47.62578699,-122.3508896,6,3,3,3,6,2,15,7,97,10,10,10,10,9,10,1,1.91
47.6279266,-122.3451163,2,1,1,1,1,1,1125,9,93,10,10,10,10,10,10,1,3.75
47.62601016,-122.3478187,5,2,1,2,1,2,1125,0,,,,,,,,1,
47.62610198,-122.366997,2,1,1,1,0,1,21,2,100,10,10,10,10,10,10,1,2
47.62682989,-122.3573983,2,1,0,1,1,2,9,10,98,10,10,10,10,10,10,1,3.26
47.6260756,-122.344504,6,3.5,3,5,6,3,1125,3,100,10,10,10,10,10,10,4,1.15
47.62504707,-122.3522314,1,1,1,1,1,2,5,4,100,10,10,10,10,10,10,2,0.98
47.62495043,-122.3634488,4,1,2,2,1,5,1125,13,91,10,9,10,10,9,9,1,2.89
47.61969817,-122.3581199,2,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,0.13
47.63066873,-122.3572919,2,1,1,1,1,2,1125,1,100,10,10,10,10,10,10,1,0.32
47.62558046,-122.3472876,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.6190297,-122.354374,2,1,1,1,1,1,1125,2,100,10,10,10,10,10,10,1,0.86
47.63132662,-122.3616369,2,1,1,1,1,1,1125,30,97,10,10,10,10,10,10,1,2.84
47.61876224,-122.3534135,2,1,0,1,1,2,1125,8,93,10,9,10,10,10,10,1,0.77
47.62770083,-122.3449011,2,1,1,1,2,2,1125,0,,,,,,,,4,
47.62585947,-122.3576685,3,1,1,1,1,1,1125,13,100,10,10,10,10,10,10,1,3.94
47.62632061,-122.357367,2,1,2,2,1,1,1125,27,85,8,8,9,9,9,8,1,1.67
47.62685884,-122.3596526,4,2,2,2,1,1,1125,5,100,10,10,10,10,10,10,1,0.82
47.6268015,-122.3622931,1,1,1,1,1,3,1125,1,100,10,10,10,10,10,10,1,0.45
47.62023377,-122.3543434,2,1,1,1,1,2,1125,6,93,10,10,10,10,10,9,1,0.64
47.62782286,-122.3534148,2,1,1,1,2,3,30,90,97,10,10,10,10,10,10,1,2.83
47.62737585,-122.3442534,2,1,1,1,1,2,1125,1,100,10,10,10,10,10,10,4,0.45
